dataHora,ordem,linha,latitude,longitude,velocidade
08-02-2015 20:46:23,B25521,,"-22.9021","-43.2986",0
08-02-2015 20:46:24,A29006,,"-22.86871","-43.2925",0
08-02-2015 20:46:24,C12521,2345,"-22.859665","-43.370773",0
08-02-2015 20:46:25,A48087,201,"-22.910912","-43.270504",0.19
08-02-2015 20:46:25,B11710,,"-22.866","-43.3567",0.19
08-02-2015 20:46:25,B60016,,"-22.815","-43.387",0
08-02-2015 20:46:26,C47738,861,"-22.973293","-43.336304",6
08-02-2015 20:46:26,C50172,,"-23.006407","-43.303467",32.6
08-02-2015 20:46:27,A37645,,"-22.90284","-43.196239",0
08-02-2015 20:46:27,A72115,,"-22.936253","-43.199257",15.56
08-02-2015 20:46:28,A29168,,"-22.86809","-43.292",0
08-02-2015 20:46:28,A48004,415,"-22.924896","-43.226635",44.45
08-02-2015 20:46:28,B44640,,"-22.8603","-43.3556",0
08-02-2015 20:46:29,B28570,634,"-22.8157","-43.1877",0
08-02-2015 20:46:29,C82675,,"-22.85932","-43.371162",0.37
08-02-2015 20:46:30,C20138,,"-22.95735","-43.345341",0
08-02-2015 20:46:31,B44619,,"-22.8602","-43.3564",0
08-02-2015 20:46:31,C41049,,"-22.857744","-43.245293",0.74
08-02-2015 20:46:32,A37640,,"-22.90513","-43.192822",0
08-02-2015 20:46:32,B11685,378,"-22.8177","-43.3079",60.75
08-02-2015 20:46:32,B73002,,"-22.8109","-43.3427",0
08-02-2015 20:46:32,C41875,2918,"-22.870378","-43.249546",0
08-02-2015 20:46:34,A41105,462,"-22.874104","-43.241631",0.56
08-02-2015 20:46:34,B10183,,"-22.8155","-43.1864",0
08-02-2015 20:46:34,B19597,,"-22.8101","-43.3432",0
08-02-2015 20:46:35,A48106,415,"-22.932384","-43.238018",48.15
08-02-2015 20:46:36,C20157,880,"-23.001369","-43.367512",0
08-02-2015 20:46:36,C47885,,"-22.952709","-43.349293",0
08-02-2015 20:46:37,A29136,,"-22.868429","-43.292179",0
08-02-2015 20:46:38,A37697,,"-22.90239","-43.197411",0
08-02-2015 20:46:39,C41389,,"-22.85746","-43.24514",0
08-02-2015 20:46:40,A41087,,"-22.857309","-43.24469",0
08-02-2015 20:46:41,A50169,603,"-22.928711","-43.253941",0.56
08-02-2015 20:46:42,B10542,,"-22.868","-43.2573",0
08-02-2015 20:46:42,B44541,,"-22.8611","-43.3564",0
08-02-2015 20:46:43,A41188,170,"-22.875242","-43.241577",0
08-02-2015 20:46:43,A48137,201,"-22.910486","-43.270664",0.37
08-02-2015 20:46:43,C82571,363,"-22.859285","-43.37088",1.11
08-02-2015 20:46:45,C50149,345,"-22.92915","-43.254227",1.3
08-02-2015 20:46:46,B11650,,"-22.8112","-43.3726",0
08-02-2015 20:46:46,B32502,727,"-22.8213","-43.3792",5
08-02-2015 20:46:46,C41409,309,"-22.90243","-43.208141",0
08-02-2015 20:46:49,A37609,584,"-22.901951","-43.197029",0
08-02-2015 20:46:50,A72088,010,"-22.924637","-43.233757",1.85
08-02-2015 20:46:50,B11579,908,"-22.8601","-43.3714",0
08-02-2015 20:46:52,A72039,,"-22.890078","-43.292133",0
08-02-2015 20:46:52,C20153,,"-22.95723","-43.345428",0
08-02-2015 20:46:52,C82629,652,"-22.859266","-43.371227",0.74
08-02-2015 20:46:53,A41116,123,"-22.874453","-43.241653",0.37
08-02-2015 20:46:53,B42639,,"-22.8769","-43.3299",0
08-02-2015 20:46:53,C82530,652,"-22.859165","-43.371216",3.15
08-02-2015 20:46:54,A37726,136,"-22.902479","-43.19767",0
08-02-2015 20:46:54,A41300,121,"-22.87475","-43.242016",0
08-02-2015 20:46:55,A50225,603,"-22.928959","-43.253895",0.37
08-02-2015 20:46:55,B10060,913,"-22.8147","-43.1876",0
08-02-2015 20:46:55,B19515,,"-22.8099","-43.3425",0
08-02-2015 20:46:55,C20016,,"-22.958151","-43.345879",0
08-02-2015 20:46:56,A02,001,"-22.910536","-43.270237",0.93
08-02-2015 20:46:56,A41311,,"-22.857782","-43.244762",3.7
08-02-2015 20:46:57,C20258,900,"-22.95764","-43.34655",0
08-02-2015 20:46:58,A37628,570,"-22.901609","-43.19627",0
08-02-2015 20:46:58,A37691,162,"-22.902639","-43.197411",0
08-02-2015 20:46:58,A55072,,"-22.90575","-43.260811",1
08-02-2015 20:46:58,B10540,627,"-22.8747","-43.2836",19
08-02-2015 20:46:58,B55053,311,"-22.9153","-43.2508",0
08-02-2015 20:46:58,C47781,353,"-22.896271","-43.310604",27
08-02-2015 20:46:59,B32736,,"-22.8169","-43.3928",1
08-02-2015 20:47:01,B10546,,"-22.8683","-43.2573",0
08-02-2015 20:47:02,B28586,324,"-22.8156","-43.1878",0
08-02-2015 20:47:03,A37625,155,"-22.90275","-43.196388",0
08-02-2015 20:47:05,A72050,,"-22.888887","-43.29248",0.19
08-02-2015 20:47:05,C47768,862,"-22.955729","-43.349648",0
08-02-2015 20:47:06,B75644,355,"-22.8311","-43.3237",0
08-02-2015 20:47:07,C82577,678,"-22.901697","-43.27549",0
08-02-2015 20:47:08,A41310,460,"-22.874594","-43.241997",0.19
08-02-2015 20:47:08,B60522,,"-22.8155","-43.3868",0
08-02-2015 20:47:09,B55099,292,"-22.9064","-43.2612",0
08-02-2015 20:47:10,A27557,,"-22.92","-43.256741",0
08-02-2015 20:47:11,C30159,343,"-22.98798","-43.328262",17
08-02-2015 20:47:11,C47794,887,"-22.937283","-43.337013",0
08-02-2015 20:47:11,C82600,363,"-22.857645","-43.371548",0
08-02-2015 20:47:12,B10088,,"-22.8145","-43.1877",0
08-02-2015 20:47:13,A41329,,"-22.874571","-43.242504",0
08-02-2015 20:47:13,A71609,409,"-22.96611","-43.179119",2.22
08-02-2015 20:47:14,A41214,538,"-22.962231","-43.165359",6
08-02-2015 20:47:14,B19550,665,"-22.8093","-43.3426",0
08-02-2015 20:47:14,C13037,878,"-22.975145","-43.335503",10
08-02-2015 20:47:14,C13180,,"-22.880535","-43.358509",0
08-02-2015 20:47:14,C50039,301,"-22.93021","-43.252716",0
08-02-2015 20:47:15,A48119,415,"-22.910324","-43.269745",0
08-02-2015 20:47:15,B42576,,"-22.8764","-43.3297",0
08-02-2015 20:47:16,B60086,,"-22.8148","-43.3858",0
08-02-2015 20:47:16,C47633,332,"-22.915281","-43.1763",24
08-02-2015 20:47:17,A27539,,"-22.920031","-43.25655",0
08-02-2015 20:47:17,A72021,422,"-22.889088","-43.29327",0
08-02-2015 20:47:17,C82651,,"-22.891275","-43.358372",0
08-02-2015 20:47:18,B11654,908,"-22.7886","-43.6774",245.58
08-02-2015 20:47:18,B11692,778,"-22.812","-43.3728",0
08-02-2015 20:47:19,B73079,,"-22.8104","-43.3429",0
08-02-2015 20:47:19,C47648,862,"-22.972614","-43.362076",69
08-02-2015 20:47:20,B27113,,"-22.8174","-43.3016",0
08-02-2015 20:47:21,A48163,202,"-22.910606","-43.269524",0.19
08-02-2015 20:47:21,B31097,405,"-22.9294","-43.1774",30
08-02-2015 20:47:21,B58708,,"-22.8756","-43.419",0
08-02-2015 20:47:21,C20100,600,"-22.91267","-43.405182",0
08-02-2015 20:47:22,B32801,,"-22.818","-43.3933",1
08-02-2015 20:47:24,C13119,341,"-22.922066","-43.284031",41
08-02-2015 20:47:25,B28525,321,"-22.8152","-43.1882",0
08-02-2015 20:47:25,C51588,371,"-22.87755","-43.36359",12
08-02-2015 20:47:26,C82544,678,"-22.858589","-43.370743",0.74
08-02-2015 20:47:27,A27547,438,"-22.9212","-43.255859",0
08-02-2015 20:47:27,A37584,133,"-22.9018","-43.1964",0
08-02-2015 20:47:27,B73073,665,"-22.8093","-43.3435",0
08-02-2015 20:47:28,B11656,773,"-22.8058","-43.3613",0
08-02-2015 20:47:28,C41341,,"-22.857874","-43.244152",0.19
08-02-2015 20:47:29,A08,002,"-22.87063","-43.249527",0.93
08-02-2015 20:47:29,B32611,,"-22.8179","-43.3931",0
08-02-2015 20:47:29,B71010,455,"-22.9031","-43.3137",0
08-02-2015 20:47:29,C42638,607,"-22.91325","-43.264839",8
08-02-2015 20:47:29,C82592,651,"-22.860083","-43.370663",0
08-02-2015 20:47:30,C12007,,"-23.013371","-43.53957",0
08-02-2015 20:47:30,C20261,,"-22.957609","-43.34639",0
08-02-2015 20:47:30,C44667,,"-22.86064","-43.356609",0
08-02-2015 20:47:32,A27676,,"-22.9203","-43.256149",0
08-02-2015 20:47:33,B71003,239,"-22.9005","-43.3093",28.15
08-02-2015 20:47:34,B32710,298,"-22.8172","-43.3939",0
08-02-2015 20:47:34,C47844,339,"-22.882957","-43.288509",62
08-02-2015 20:47:35,A29003,474,"-22.979959","-43.191158",0
08-02-2015 20:47:35,A48015,415,"-22.911057","-43.270794",0
08-02-2015 20:47:35,B28528,326,"-22.8153","-43.1884",0
08-02-2015 20:47:36,A27580,157,"-22.91997","-43.253601",0
08-02-2015 20:47:36,B10095,,"-22.815","-43.1869",0
08-02-2015 20:47:36,B60015,,"-22.8152","-43.387",0
08-02-2015 20:47:37,A55146,,"-22.90671","-43.26062",0
08-02-2015 20:47:38,B25822,2251,"-22.9061","-43.1741",0
08-02-2015 20:47:38,B42517,,"-22.8764","-43.3298",0
08-02-2015 20:47:38,C41403,,"-22.858179","-43.2444",0
08-02-2015 20:47:39,B10041,,"-22.8154","-43.1864",0
08-02-2015 20:47:39,B32643,,"-22.8163","-43.3944",0
08-02-2015 20:47:39,C13131,878,"-22.923162","-43.361206",50
08-02-2015 20:47:41,B32668,,"-22.8068","-43.3643",0
08-02-2015 20:47:42,A48176,,"-22.910563","-43.269451",0.19
08-02-2015 20:47:42,C41363,,"-22.85734","-43.24474",0
08-02-2015 20:47:43,B55085,,"-22.9065","-43.2607",0
08-02-2015 20:47:43,C42537,607,"-22.904619","-43.30162",29
08-02-2015 20:47:44,A37751,513,"-22.90118","-43.196579",0
08-02-2015 20:47:44,B42503,254,"-22.8694","-43.3412",0
08-02-2015 20:47:44,C20215,611,"-22.95664","-43.392921",0
08-02-2015 20:47:45,A29175,,"-22.86816","-43.292229",0
08-02-2015 20:47:45,A41812,,"-22.870125","-43.249104",0
08-02-2015 20:47:45,C60507,,"-22.81572","-43.386761",0
08-02-2015 20:47:47,B11658,773,"-22.8113","-43.3724",0
08-02-2015 20:47:47,B32684,946,"-22.8064","-43.3642",0
08-02-2015 20:47:47,C50074,,"-22.961056","-43.395493",0
08-02-2015 20:47:48,C44624,721,"-22.86117","-43.355789",0
08-02-2015 20:47:49,A71611,,"-22.930593","-43.254364",0.19
08-02-2015 20:47:49,B28548,696,"-22.8159","-43.1883",0
08-02-2015 20:47:49,B42559,457,"-22.9311","-43.1858",43
08-02-2015 20:47:51,B28727,2344,"-22.8148","-43.1886",0
08-02-2015 20:47:51,B31011,498,"-22.8296","-43.2793",0
08-02-2015 20:47:51,C47994,,"-22.952841","-43.348839",0
08-02-2015 20:47:52,A72099,422,"-22.889162","-43.293209",0
08-02-2015 20:47:52,C27058,,"-22.817471","-43.301922",0
08-02-2015 20:47:52,C30132,550,"-22.953009","-43.354752",36
08-02-2015 20:47:53,A55103,464,"-22.906389","-43.261051",0
08-02-2015 20:47:53,B11673,778,"-22.8112","-43.3725",0.37
08-02-2015 20:47:53,B60513,,"-22.8151","-43.3867",0
08-02-2015 20:47:53,C47632,,"-22.986334","-43.209484",16
08-02-2015 20:47:54,B19571,SVA665,"-22.8061","-43.3622",37
08-02-2015 20:47:55,B82664,711,"-22.8862","-43.2516",0.19
08-02-2015 20:47:55,C20079,,"-22.95747","-43.346451",0
08-02-2015 20:47:56,A27506,,"-22.921","-43.256168",0
08-02-2015 20:47:56,A48139,,"-22.910343","-43.270615",0
08-02-2015 20:47:59,A37514,154,"-22.90275","-43.19598",0
08-02-2015 20:47:59,C30280,354,"-22.98317","-43.3316",49
08-02-2015 20:48:00,B11519,,"-22.8748","-43.2431",0
08-02-2015 20:48:00,B58186,661,"-22.8387","-43.2837",47
08-02-2015 20:48:01,C20021,,"-22.958059","-43.346218",0
08-02-2015 20:48:01,C27010,774,"-22.81745","-43.301701",0
08-02-2015 20:48:02,B32517,793,"-22.818","-43.3931",0
08-02-2015 20:48:02,B32672,,"-22.8171","-43.394",0
08-02-2015 20:48:02,C20051,,"-22.957951","-43.345871",0
08-02-2015 20:48:03,B19583,,"-22.8111","-43.3424",0
08-02-2015 20:48:03,C30035,354,"-22.949884","-43.34811",0
08-02-2015 20:48:04,A27576,,"-22.919849","-43.256729",0
08-02-2015 20:48:04,A71508,,"-22.966621","-43.235638",0.37
08-02-2015 20:48:04,B10150,323,"-22.8154","-43.1873",0
08-02-2015 20:48:04,B51547,624,"-22.881","-43.3528",29
08-02-2015 20:48:04,C47635,,"-22.953022","-43.350483",0
08-02-2015 20:48:05,A37681,119,"-22.90275","-43.196301",0
08-02-2015 20:48:05,B25824,,"-22.9021","-43.2993",0
08-02-2015 20:48:05,B28728,,"-22.816","-43.1884",0
08-02-2015 20:48:05,C27079,,"-22.81749","-43.301601",0
08-02-2015 20:48:07,A37534,154,"-22.90283","-43.19614",0
08-02-2015 20:48:09,A50158,608,"-22.929173","-43.253372",0.19
08-02-2015 20:48:09,A71574,,"-22.929996","-43.25407",0
08-02-2015 20:48:09,A72049,422,"-22.889257","-43.292812",0
08-02-2015 20:48:11,B32606,,"-22.8162","-43.3947",0
08-02-2015 20:48:12,B55151,292,"-22.915","-43.2508",0
08-02-2015 20:48:13,A37520,,"-22.90279","-43.196011",0
08-02-2015 20:48:13,C47895,332,"-23.001287","-43.366547",0
08-02-2015 20:48:14,B19599,374,"-22.8106","-43.3433",0
08-02-2015 20:48:14,B28502,321,"-22.8152","-43.1882",0
08-02-2015 20:48:14,B32512,,"-22.8158","-43.3949",0
08-02-2015 20:48:15,B11516,908,"-22.8541","-43.2615",19.26
08-02-2015 20:48:15,C41344,,"-22.85836","-43.245251",0
08-02-2015 20:48:16,A37701,161,"-22.902241","-43.1968",0
08-02-2015 20:48:16,B10193,,"-22.8148","-43.1868",0
08-02-2015 20:48:17,C50076,345,"-22.929958","-43.253036",4.07
08-02-2015 20:48:18,A29126,,"-22.9333","-43.173649",64
08-02-2015 20:48:18,A48113,,"-22.910418","-43.27",0
08-02-2015 20:48:18,C47552,,"-22.951857","-43.348499",0
08-02-2015 20:48:18,C51636,,"-22.877539","-43.368866",0
08-02-2015 20:48:19,C47716,353,"-22.892906","-43.322762",18
08-02-2015 20:48:20,B11510,362,"-22.8173","-43.2873",69.64
08-02-2015 20:48:20,B19576,,"-22.8103","-43.343",0
08-02-2015 20:48:20,B27026,639,"-22.8175","-43.3019",0
08-02-2015 20:48:20,C41384,,"-22.85778","-43.244331",0
08-02-2015 20:48:21,A27613,157,"-22.920321","-43.25634",0
08-02-2015 20:48:21,A55015,,"-22.906651","-43.260891",0
08-02-2015 20:48:21,A55064,,"-22.906231","-43.26062",0
08-02-2015 20:48:21,B11626,908,"-22.8669","-43.3555",0
08-02-2015 20:48:21,B11655,778,"-22.8405","-43.3623",39.26
08-02-2015 20:48:21,B27040,SVA905,"-22.8497","-43.3233",0
08-02-2015 20:48:21,B42564,,"-22.8765","-43.3305",0
08-02-2015 20:48:22,A41003,170,"-22.87402","-43.241722",0
08-02-2015 20:48:22,B11671,378,"-22.8656","-43.357",0.93
08-02-2015 20:48:22,C20249,,"-22.958191","-43.345879",0
08-02-2015 20:48:23,A37694,584,"-22.901779","-43.196442",0
08-02-2015 20:48:23,A41140,173,"-22.874821","-43.241905",0
08-02-2015 20:48:23,B27050,,"-22.8171","-43.3017",0
08-02-2015 20:48:23,C47600,,"-22.952841","-43.348663",0
08-02-2015 20:48:24,A29114,535,"-22.86853","-43.29285",0
08-02-2015 20:48:24,C30251,,"-22.952566","-43.348354",0
08-02-2015 20:48:25,A11,001,"-22.870697","-43.249557",0
08-02-2015 20:48:25,B19551,665,"-22.81","-43.343",0
08-02-2015 20:48:25,B27068,639,"-22.8109","-43.3298",0
08-02-2015 20:48:25,B42511,,"-22.8764","-43.3303",0
08-02-2015 20:48:25,B71113,455,"-22.9026","-43.3149",0
08-02-2015 20:48:25,B71128,238,"-22.9099","-43.2968",0
08-02-2015 20:48:26,A41031,170,"-22.899372","-43.178017",34.26
08-02-2015 20:48:26,B42602,457,"-22.8991","-43.281",5
08-02-2015 20:48:26,C30281,,"-22.950317","-43.348003",0
08-02-2015 20:48:26,C47676,,"-22.952032","-43.349384",0
08-02-2015 20:48:27,B27014,639,"-22.8168","-43.3012",0
08-02-2015 20:48:27,B55153,,"-22.9068","-43.2608",0
08-02-2015 20:48:27,B60079,,"-22.8256","-43.4017",19
08-02-2015 20:48:28,A48125,,"-22.910488","-43.270565",3.33
08-02-2015 20:48:28,B11501,908,"-22.8747","-43.2853",59.26
08-02-2015 20:48:28,B28501,696,"-22.8148","-43.1887",0
08-02-2015 20:48:29,A29071,,"-22.867729","-43.2911",0
08-02-2015 20:48:29,A71505,,"-22.929644","-43.254993",0.74
08-02-2015 20:48:30,A71551,,"-22.96666","-43.235489",0.19
08-02-2015 20:48:30,C50060,302,"-22.960581","-43.395676",0.56
08-02-2015 20:48:31,B41807,2145,"-22.8703","-43.2493",0
08-02-2015 20:48:31,B51541,624,"-22.8347","-43.4166",45
08-02-2015 20:48:32,A55159,,"-22.90662","-43.260712",0
08-02-2015 20:48:33,A71564,,"-22.930105","-43.254021",0
08-02-2015 20:48:33,B32646,946,"-22.8057","-43.3641",0
08-02-2015 20:48:33,B71133,247,"-22.9024","-43.3149",0.19
08-02-2015 20:48:33,C13017,341,"-22.936613","-43.334221",28
08-02-2015 20:48:34,A72053,410,"-22.88937","-43.292053",0
08-02-2015 20:48:34,B28577,696,"-22.8708","-43.2453",0
08-02-2015 20:48:34,C42653,667,"-22.899599","-43.2808",0
08-02-2015 20:48:34,C47599,361,"-22.921734","-43.330502",68
08-02-2015 20:48:34,C50064,301,"-22.959051","-43.26783",58.71
08-02-2015 20:48:35,A48181,415,"-22.910313","-43.270824",0
08-02-2015 20:48:35,B11619,,"-22.8601","-43.3708",2.04
08-02-2015 20:48:35,C72054,,"-22.889671","-43.292011",0
08-02-2015 20:48:36,B28583,634,"-22.8128","-43.1901",0
08-02-2015 20:48:36,B42541,,"-22.8762","-43.3299",0
08-02-2015 20:48:36,B42632,457,"-22.8873","-43.2822",21
08-02-2015 20:48:36,B60520,,"-22.8155","-43.3867",0
08-02-2015 20:48:37,B42505,456,"-22.9853","-43.1986",0
08-02-2015 20:48:37,B42660,650,"-22.8825","-43.327",0
08-02-2015 20:48:38,A37531,,"-22.90288","-43.19622",0
08-02-2015 20:48:38,B11703,773,"-22.838","-43.3734",13.33
08-02-2015 20:48:38,B42556,457,"-22.8862","-43.2887",44
08-02-2015 20:48:38,B42568,457,"-22.9092","-43.1981",17
08-02-2015 20:48:38,C30142,,"-22.950733","-43.348148",0
08-02-2015 20:48:39,A27516,,"-22.921181","-43.256321",0
08-02-2015 20:48:39,A55060,464,"-22.979679","-43.222519",0
08-02-2015 20:48:39,C42552,667,"-22.882179","-43.3326",39
08-02-2015 20:48:39,C47559,887,"-22.951574","-43.348965",0
08-02-2015 20:48:39,C47640,861,"-22.978464","-43.333622",0
08-02-2015 20:48:39,C47671,613,"-22.97303","-43.378216",36
08-02-2015 20:48:40,B32572,,"-22.8157","-43.395",0
08-02-2015 20:48:40,B42575,457,"-22.9851","-43.1988",0
08-02-2015 20:48:40,B42583,277,"-22.9004","-43.231",39
08-02-2015 20:48:40,B42643,457,"-22.9829","-43.1909",0
08-02-2015 20:48:40,C42526,607,"-22.93232","-43.24107",0
08-02-2015 20:48:40,C50211,301,"-22.98782","-43.301891",0.19
08-02-2015 20:48:41,A37615,,"-22.90204","-43.19651",0
08-02-2015 20:48:41,A71608,409,"-22.966101","-43.220364",37.04
08-02-2015 20:48:41,B11624,908,"-22.866","-43.3568",0.56
08-02-2015 20:48:41,C42545,667,"-22.87401","-43.336899",0
08-02-2015 20:48:41,C50503,2330,"-22.880913","-43.281006",77.04
08-02-2015 20:48:42,A50041,608,"-22.929045","-43.253761",0
08-02-2015 20:48:42,A71503,548,"-22.929884","-43.254601",0.19
08-02-2015 20:48:42,C13054,341,"-22.914335","-43.376663",47
08-02-2015 20:48:42,C30088,,"-22.880072","-43.357105",0
08-02-2015 20:48:42,C30286,,"-22.950354","-43.348484",0
08-02-2015 20:48:42,C47777,,"-22.956268","-43.356243",20
08-02-2015 20:48:43,A41186,460,"-22.875889","-43.241528",0
08-02-2015 20:48:43,B31130,,"-22.9068","-43.1734",0
08-02-2015 20:48:43,B32608,946,"-22.8751","-43.2818",56
08-02-2015 20:48:43,B42532,,"-22.8764","-43.3304",0
08-02-2015 20:48:43,B42560,457,"-22.9029","-43.2686",29
08-02-2015 20:48:43,B42652,650,"-22.8606","-43.3707",0
08-02-2015 20:48:43,C42513,667,"-22.874041","-43.336971",1
08-02-2015 20:48:44,B11605,669,"-22.8855","-43.3099",0.93
08-02-2015 20:48:44,B42573,457,"-22.9755","-43.1923",0
08-02-2015 20:48:44,B82538,,"-22.8581","-43.3714",0.19
08-02-2015 20:48:44,C41272,,"-22.858232","-43.2444",0.37
08-02-2015 20:48:45,A37595,580,"-22.936069","-43.18998",9
08-02-2015 20:48:45,A50023,537,"-22.986376","-43.245312",1.3
08-02-2015 20:48:45,B42530,456,"-22.946","-43.1842",20
08-02-2015 20:48:45,B42580,457,"-22.9773","-43.1927",4
08-02-2015 20:48:45,C20095,,"-22.9582","-43.345699",0
08-02-2015 20:48:45,C42566,607,"-22.9244","-43.209301",0
08-02-2015 20:48:45,C42571,607,"-22.910749","-43.270882",0
08-02-2015 20:48:45,C47860,693,"-22.906813","-43.312305",71
08-02-2015 20:48:46,C20069,SV390,"-22.957729","-43.345852",0
08-02-2015 20:48:46,C44668,721,"-22.838949","-43.260139",23
08-02-2015 20:48:47,A48085,,"-22.910418","-43.269432",0.37
08-02-2015 20:48:47,A63533,177,"-22.97752","-43.192348",18
08-02-2015 20:48:47,B42667,650,"-22.8778","-43.3332",0
08-02-2015 20:48:48,A72141,,"-22.965561","-43.184505",223.17
08-02-2015 20:48:48,C44680,782,"-22.845091","-43.34584",54
08-02-2015 20:48:49,A41098,,"-22.85741","-43.244701",1
08-02-2015 20:48:49,B42531,,"-22.8764","-43.3301",0
08-02-2015 20:48:49,B42544,,"-22.8762","-43.3301",0
08-02-2015 20:48:49,B42628,,"-22.8762","-43.3301",0
08-02-2015 20:48:49,C51506,723,"-22.825209","-43.415245",28
08-02-2015 20:48:50,A72187,,"-22.919436","-43.190197",29.08
08-02-2015 20:48:50,B42565,277,"-22.8939","-43.2995",9
08-02-2015 20:48:50,B55002,311,"-22.91","-43.1832",31
08-02-2015 20:48:51,A29122,474,"-22.86849","-43.292858",0
08-02-2015 20:48:51,B11521,908,"-22.8681","-43.256",10.56
08-02-2015 20:48:51,B11565,908,"-22.8767","-43.2756",46.11
08-02-2015 20:48:51,B42539,254,"-22.9111","-43.1861",0
08-02-2015 20:48:51,C44633,,"-22.860291","-43.356258",0
08-02-2015 20:48:52,A48110,415,"-22.901436","-43.179443",43.34
08-02-2015 20:48:52,B32508,,"-22.8169","-43.3939",0
08-02-2015 20:48:52,B32590,,"-22.8162","-43.3945",0
08-02-2015 20:48:52,B42543,254,"-22.8884","-43.2978",30
08-02-2015 20:48:52,B42581,,"-22.8763","-43.3299",0
08-02-2015 20:48:52,B42593,,"-22.8765","-43.3301",0
08-02-2015 20:48:52,B73069,350,"-22.8386","-43.3021",29
08-02-2015 20:48:52,C82525,,"-22.859037","-43.371025",0.74
08-02-2015 20:48:53,B42626,,"-22.8764","-43.3302",0
08-02-2015 20:48:53,B55087,,"-22.9058","-43.2611",0
08-02-2015 20:48:53,B71130,455,"-22.9032","-43.313",0
08-02-2015 20:48:53,C47597,,"-22.975908","-43.335011",10
08-02-2015 20:48:54,B25570,,"-22.9023","-43.2985",0
08-02-2015 20:48:54,B28567,321,"-22.8152","-43.1884",0
08-02-2015 20:48:54,C42562,667,"-22.882071","-43.34206",46
08-02-2015 20:48:55,B42561,457,"-22.9847","-43.1966",0
08-02-2015 20:48:55,B42563,457,"-22.9016","-43.2783",0
08-02-2015 20:48:55,B42621,457,"-22.9119","-43.2371",53
08-02-2015 20:48:55,B60002,,"-22.8153","-43.3861",0
08-02-2015 20:48:55,B71004,238,"-22.9163","-43.2293",17.78
08-02-2015 20:48:56,B28740,2343,"-22.8148","-43.1886",0
08-02-2015 20:48:56,C42616,607,"-22.92415","-43.22369",34
08-02-2015 20:48:56,C42671,607,"-22.89221","-43.311039",45
08-02-2015 20:48:57,A50132,603,"-22.946264","-43.257",0.74
08-02-2015 20:48:57,B28732,2344,"-22.8146","-43.189",0
08-02-2015 20:48:57,B71062,455,"-22.9023","-43.3148",0
08-02-2015 20:48:58,B42540,456,"-22.9191","-43.1942",62
08-02-2015 20:48:58,B42657,,"-22.8764","-43.33",0
08-02-2015 20:48:58,C82677,652,"-22.859146","-43.371231",0
08-02-2015 20:48:59,A41060,460,"-22.963522","-43.213013",45.74
08-02-2015 20:48:59,B42551,456,"-22.9012","-43.2495",0
08-02-2015 20:48:59,B73117,373,"-22.9004","-43.1769",22
08-02-2015 20:48:59,C50013,805,"-22.960323","-43.395752",0.37
08-02-2015 20:49:00,B32616,,"-22.8185","-43.3929",24
08-02-2015 20:49:00,C42624,667,"-22.87742","-43.33551",27
08-02-2015 20:49:01,B10543,,"-22.868","-43.2573",0
08-02-2015 20:49:02,A27513,548,"-23.007561","-43.304089",0
08-02-2015 20:49:02,A29061,473,"-22.967529","-43.187771",2
08-02-2015 20:49:02,A37627,,"-22.90177","-43.196442",0
08-02-2015 20:49:02,B25803,,"-22.9021","-43.2993",0
08-02-2015 20:49:02,B28712,2343,"-22.8148","-43.1885",0
08-02-2015 20:49:02,C20046,380,"-22.956961","-43.345928",0
08-02-2015 20:49:03,A37617,584,"-22.936399","-43.177528",42
08-02-2015 20:49:03,B42574,457,"-22.9154","-43.229",0
08-02-2015 20:49:03,B42584,,"-22.8763","-43.3301",0
08-02-2015 20:49:03,B71045,239,"-22.8992","-43.3127",0
08-02-2015 20:49:03,C20165,880,"-22.958191","-43.336021",49
08-02-2015 20:49:04,B31012,498,"-22.8043","-43.311",0
08-02-2015 20:49:04,B42633,457,"-22.9159","-43.1942",65
08-02-2015 20:49:04,B44525,,"-22.8604","-43.3556",0
08-02-2015 20:49:04,C12508,2345,"-22.859915","-43.370689",0.19
08-02-2015 20:49:04,C13122,341,"-22.940388","-43.343735",25
08-02-2015 20:49:04,C20068,390,"-22.9396","-43.33683",22
08-02-2015 20:49:04,C44504,,"-22.86051","-43.356369",0
08-02-2015 20:49:04,C47730,691,"-22.907284","-43.313786",79
08-02-2015 20:49:05,A29083,461,"-22.90995","-43.221088",0
08-02-2015 20:49:05,B32657,,"-22.816","-43.3947",0
08-02-2015 20:49:05,B42577,277,"-22.8668","-43.3459",0
08-02-2015 20:49:05,B42597,,"-22.8767","-43.3299",0
08-02-2015 20:49:06,A72113,006,"-22.906492","-43.176064",14.26
08-02-2015 20:49:06,C41850,2018,"-22.886463","-43.292412",76.49
08-02-2015 20:49:06,C42508,607,"-22.924299","-43.2094",0
08-02-2015 20:49:06,C47477,361,"-23.022512","-43.482243",42
08-02-2015 20:49:06,C82650,363,"-22.871424","-43.360928",23.52
08-02-2015 20:49:07,B11663,773,"-22.8114","-43.3727",0
08-02-2015 20:49:07,B28604,326,"-22.8152","-43.2219",55
08-02-2015 20:49:07,B28704,2344,"-22.8155","-43.188",0
08-02-2015 20:49:07,B42605,650,"-22.8955","-43.2737",0
08-02-2015 20:49:07,C30091,,"-22.949804","-43.348267",0
08-02-2015 20:49:08,C20091,601,"-22.940639","-43.368259",38
